source	destination	seqNum	powerLevel	rssi	lqi	padding	timestamp	insert_time	motelabMoteID	milli_time	motelabSeqNo
115	121	9	31	231	108	68	17994	2018-05-06 04:38:48	40121	1525552728135	267
52	56	0	31	212	105	67	24954	2018-05-06 04:38:48	40056	1525552728193	268
52	44	1	31	218	102	69	25672	2018-05-06 04:38:48	40044	1525552728227	269
139	124	1	31	220	92	66	23928	2018-05-06 04:38:48	40124	1525552728260	270
52	56	1	31	213	101	67	25015	2018-05-06 04:38:48	40056	1525552728293	271
139	122	1	31	1	93	67	23740	2018-05-06 04:38:48	40122	1525552728327	272
50	63	6	31	231	84	69	20539	2018-05-06 04:38:48	40063	1525552728360	273
52	56	2	31	212	99	67	25068	2018-05-06 04:38:48	40056	1525552728394	274
117	129	2	31	240	95	68	23614	2018-05-06 04:38:48	40129	1525552728429	275
52	77	1	31	212	79	66	25292	2018-05-06 04:38:48	40077	1525552728460	276
52	50	1	31	224	106	66	25286	2018-05-06 04:38:48	40050	1525552728494	277
117	121	0	31	225	99	68	23485	2018-05-06 04:38:48	40121	1525552728527	278
50	70	5	31	211	68	68	19316	2018-05-06 04:38:48	40070	1525552728561	279
139	122	2	31	0	93	67	23798	2018-05-06 04:38:48	40122	1525552728594	280
52	56	3	31	213	104	67	25127	2018-05-06 04:38:48	40056	1525552728627	281
139	115	0	31	219	92	68	23664	2018-05-06 04:38:48	40115	1525552728661	282
52	24	0	31	211	94	69	26140	2018-05-06 04:38:48	40024	1525552728694	283
50	47	9	31	223	82	68	19277	2018-05-06 04:38:48	40047	1525552728728	284
52	56	5	31	212	103	67	25243	2018-05-06 04:38:48	40056	1525552728761	285
50	40	3	31	234	86	69	18979	2018-05-06 04:38:48	40040	1525552728794	286
72	70	0	31	230	80	68	19448	2018-05-06 04:38:48	40070	1525552728828	287
52	50	2	31	224	108	66	25339	2018-05-06 04:38:48	40050	1525552728861	288
52	32	0	31	214	92	69	26111	2018-05-06 04:38:48	40032	1525552728895	289
50	52	7	31	223	82	67	19202	2018-05-06 04:38:48	40052	1525552728928	290
50	53	6	31	239	86	69	19088	2018-05-06 04:38:48	40053	1525552728961	291
50	38	8	31	225	84	69	20408	2018-05-06 04:38:48	40038	1525552728995	292
115	120	9	31	242	108	69	17833	2018-05-06 04:38:49	40120	1525552729028	293
52	24	1	31	211	101	69	26200	2018-05-06 04:38:49	40024	1525552729061	294
50	40	4	31	233	85	69	19033	2018-05-06 04:38:49	40040	1525552729095	295
117	129	3	31	241	103	68	23671	2018-05-06 04:38:49	40129	1525552729129	296
8	9	0	31	240	106	66	24268	2018-05-06 04:38:49	40009	1525552729162	297
50	64	9	31	213	81	66	19559	2018-05-06 04:38:49	40064	1525552729195	298
50	41	8	31	225	85	67	20088	2018-05-06 04:38:49	40041	1525552729262	299
50	39	4	31	221	87	68	20163	2018-05-06 04:38:49	40039	1525552729295	300
52	77	2	31	211	80	66	25345	2018-05-06 04:38:49	40077	1525552729329	301
50	40	5	31	234	86	69	19094	2018-05-06 04:38:49	40040	1525552729362	302
9	26	2	31	210	86	66	26411	2018-05-06 04:38:49	40026	1525552729395	303
50	41	9	31	225	85	67	20143	2018-05-06 04:38:49	40041	1525552729454	304
52	31	1	31	208	73	69	26175	2018-05-06 04:38:49	40031	1525552729487	305
115	139	6	31	213	94	69	17936	2018-05-06 04:38:49	40139	1525552729521	306
9	26	3	31	210	83	66	26468	2018-05-06 04:38:49	40026	1525552729554	307
117	131	0	31	226	98	69	23629	2018-05-06 04:38:49	40131	1525552729587	308
8	64	0	31	217	107	66	22501	2018-05-06 04:38:49	40064	1525552729621	309
9	26	4	31	211	78	66	26526	2018-05-06 04:38:49	40026	1525552729654	310
117	131	1	31	226	98	69	23688	2018-05-06 04:38:49	40131	1525552729687	311
8	64	1	31	217	106	66	22556	2018-05-06 04:38:49	40064	1525552729721	312
